playerID,year,stint,tmID,rebounds,assists,blocks,dq,PostAssists,PostBlocks,PostDQ,franchID,pos,height,points_per_minute,steals_per_minute,PF_per_minute,turnovers_per_minute,fgRate,ftRate,threeRate,PostfgRate,PostftRate,PostthreeRate,PostPoints_per_minute,PostRebounds_per_minute,PostSteals_per_minute,PostTurnovers_per_minute,PostPF_per_minute,minutes_per_game,Postminutes_per_game
stinsan01w,6,0,DET,12.0,13.0,0.0,0.0,0.0,0.0,0.0,DET,G,70.0,0.21568627450980393,0.029411764705882353,0.058823529411764705,0.0392156862745098,0.34782608695652173,0.6666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,0.0
stiresh01w,1,0,MIN,14.0,7.0,0.0,0.0,0.0,0.0,0.0,MIN,F,71.0,0.29914529914529914,0.05128205128205128,0.18803418803418803,0.11965811965811966,0.4482758620689655,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.571428571428571,0.0
stiresh01w,2,0,MIN,27.0,14.0,4.0,0.0,0.0,0.0,0.0,MIN,F,71.0,0.2537313432835821,0.03980099502487562,0.12935323383084577,0.0945273631840796,0.37735849056603776,0.7142857142857143,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.166666666666666,0.0
stiresh01w,3,0,MIN,6.0,1.0,1.0,0.0,0.0,0.0,0.0,MIN,F,71.0,0.2727272727272727,0.0,0.13636363636363635,0.09090909090909091,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4444444444444446,0.0
stockta01w,2,0,WAS,2.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,F-C,74.0,0.2727272727272727,0.0,0.2727272727272727,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0
streiju01w,1,0,IND,71.0,44.0,23.0,1.0,0.0,0.0,0.0,IND,F,74.0,0.28537735849056606,0.03773584905660377,0.1580188679245283,0.07547169811320754,0.39316239316239315,0.7714285714285715,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.703703703703704,0.0
streiju01w,2,0,IND,139.0,52.0,19.0,2.0,0.0,0.0,0.0,IND,F,74.0,0.347949080622348,0.05233380480905234,0.11456859971711457,0.07355021216407355,0.4782608695652174,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.185185185185187,0.0
streiju01w,6,0,IND,101.0,32.0,11.0,0.0,5.0,1.0,0.0,IND,F,74.0,0.27113702623906705,0.04227405247813411,0.10932944606413994,0.052478134110787174,0.4606741573033708,0.7037037037037037,0.5,0.2608695652173913,1.0,0.0,0.1875,0.1875,0.052083333333333336,0.0625,0.11458333333333333,20.176470588235293,24.0
strotan01w,7,0,PHO,5.0,2.0,2.0,0.0,0.0,0.0,0.0,PHO,G-F,75.0,0.41025641025641024,0.02564102564102564,0.07692307692307693,0.0,0.42857142857142855,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875,0.0
strotan01w,8,0,IND,9.0,3.0,0.0,0.0,2.0,0.0,0.0,IND,G-F,75.0,0.4057971014492754,0.0,0.07246376811594203,0.028985507246376812,0.3225806451612903,1.0,0.4,0.42857142857142855,0.0,0.3333333333333333,0.4666666666666667,0.2,0.06666666666666667,0.0,0.06666666666666667,5.75,5.0
